"Name","type","ratings","latitude","longitude","place_id"
"En Lo De Tomi","",0,-24.7762943,-65.406178,"ChIJt2SoQcDDG5QRS19Sy9PnA40"
"Constructora Arquittech","",1,-24.7768322,-65.4057737,"ChIJv0dWEcDDG5QRzed9bErQTWQ"
"Lic Aparicio M Belén","",0,-24.7762632,-65.4064454,"ChIJqf-1TWPDG5QREZv390a8JrA"
"SOEESIT SALTA","",0,-24.78922,-65.4045,"ChIJ6w1aB5jDG5QR96q3cl_82wE"
"Salta Cable Color S.a.","",1,-24.789137,-65.404436,"ChIJqZd7B5jDG5QRT08nieGc0bc"
"Almacen La Usina","",0,-24.7889301,-65.4043252,"ChIJ3eWtxsPDG5QRE8qTWAh479U"
"Ostel Salta","",0,-24.789133,-65.404517,"ChIJRYsyu_nDG5QRhqaR1qkiT3A"
"El Piquete","",0,-24.7894429,-65.4040548,"ChIJa9WrlTfDG5QR8J1aaLROCXk"
"Mentalidad de Cambio PNL","",0,-24.7892212,-65.4046267,"ChIJk93nwLrDG5QRPPv_cAQ9hLk"
"Circulo De Oficiales De La Policia De Salta","",309,-24.7895286,-65.4044347,"ChIJg-2wCZjDG5QREPKhnVrZgfs"
"Atelier De Velas By Ys","",0,-24.7816398,-65.4052042,"ChIJI8gsI77DG5QRuqfYWfYl24Y"
"Mega Srl","",0,-24.7816587,-65.4051578,"ChIJ4wbYIr7DG5QR8AQJtPMEotw"
"Kiosco Mercedes","",0,-24.7816951,-65.4050862,"ChIJjT9dIr7DG5QR7BPOMk4j4dM"
"Centro Ciudad","",0,-24.7815139,-65.4049079,"ChIJUdvrI77DG5QRToV0xlRPz3U"
"Sport 21","",0,-24.7813806,-65.405401,"ChIJU5apO77DG5QRnaCdn7zlKPY"
"Carpe diem","",0,-24.7812914,-65.4054163,"ChIJK0Tq2CnDG5QRbPrupwGtMZM"
"Edwin Inmobiliaria","",0,-24.7833694,-65.4074452,"ChIJVVWegL7DG5QRwTSkZhgT5Nk"
"Wolbroeken S.a.","",0,-24.7832264,-65.4064429,"ChIJLTi9dr7DG5QRHmJGx6vmkL4"
"SaltaBoot","",0,-24.7707534,-65.4140537,"ChIJP4cEVLHDG5QRk1SN0havtd4"
"Soda Monica","",0,-24.7707534,-65.4140537,"ChIJOb4yBsXDG5QRe00ES9M9BPs"
"Aa Trac","",0,-24.8025592,-65.4103071,"ChIJW2M4JwrDG5QR4LypHPwokhg"
"HABANASTEICHON","",0,-24.8028734,-65.410746,"ChIJpe-ZpPfDG5QR9XOLS6QM2KE"
"Torneria Mecanica ""Bs. As""","",0,-24.8028826,-65.4107732,"ChIJnYuqiAnDG5QRVCIABEvJPKg"
"Tornerilla Buenos Aires","",0,-24.8029334,-65.410764,"ChIJQxBqjwnDG5QRVMUjcDLsB2o"
